Date,Visitors,Visits,Page Views,
30-Oct-09,"106,501","138,452","159,752",
30-Oct-09,"107,900","140,270","161,850",
30-Oct-09,"105,644","137,337","158,465",
30-Oct-09,"112,319","146,015","168,479",
30-Oct-09,"111,938","145,519","167,907",
31-Oct-09,"108,723","141,340","163,085",
31-Oct-09,"105,652","137,348","158,478",
31-Oct-09,"105,164","136,713","157,746",
31-Oct-09,"105,531","137,191","158,297",
31-Oct-09,"107,294","139,483","160,941",
31-Oct-09,"108,923","141,600","163,384",
31-Oct-09,"111,638","145,129","167,457",
31-Oct-09,"105,391","137,009","158,087",
31-Oct-09,"111,269","144,650","166,904",
31-Oct-09,"106,406","138,328","159,609",
31-Oct-09,"106,208","138,071","159,312",
1-Nov-09,"108,803","141,444","163,205",
1-Nov-09,"107,119","139,255","160,678",
1-Nov-09,"112,310","146,003","168,464",
1-Nov-09,"113,523","147,579","170,284",
1-Nov-09,"113,643","147,736","170,465",
1-Nov-09,"111,039","144,351","166,559",
1-Nov-09,"108,865","141,524","163,297",
1-Nov-09,"110,677","143,880","166,015",
1-Nov-09,"110,280","143,364","165,420",
1-Nov-09,"107,743","140,066","161,614",
1-Nov-09,"107,475","139,718","161,213",
2-Nov-09,"110,558","143,726","165,838",
2-Nov-09,"112,018","145,623","168,027",
2-Nov-09,"105,640","137,332","158,461",
2-Nov-09,"112,079","145,703","168,119",
2-Nov-09,"112,948","146,833","169,422",
2-Nov-09,"111,876","145,438","167,813",
2-Nov-09,"106,647","138,641","159,971",
2-Nov-09,"109,216","141,981","163,825",
2-Nov-09,"105,492","137,140","158,238",
2-Nov-09,"113,760","147,888","170,640",
3-Nov-09,"108,138","140,579","162,206",
3-Nov-09,"113,724","147,841","170,586",
3-Nov-09,"108,275","140,757","162,412",
3-Nov-09,"113,776","147,909","170,664",
3-Nov-09,"110,327","143,425","165,490",
3-Nov-09,"111,963","145,551","167,944",
3-Nov-09,"105,298","136,887","157,946",
3-Nov-09,"106,052","137,867","159,077",
3-Nov-09,"110,980","144,274","166,470",
3-Nov-09,"113,352","147,357","170,028",
3-Nov-09,"107,969","140,360","161,954",
3-Nov-09,"109,268","142,048","163,902",
4-Nov-09,"113,788","147,925","170,682",
4-Nov-09,"112,904","146,775","169,355",
4-Nov-09,"113,801","147,941","170,701",
4-Nov-09,"109,243","142,017","163,865",
4-Nov-09,"112,835","146,685","169,252",
4-Nov-09,"106,370","138,282","159,556",
4-Nov-09,"110,948","144,232","166,422",
4-Nov-09,"108,274","140,756","162,411",
4-Nov-09,"107,346","139,549","161,018",
4-Nov-09,"111,925","145,503","167,888",
5-Nov-09,"106,079","137,903","159,119",
5-Nov-09,"105,603","137,284","158,405",
5-Nov-09,"105,697","137,406","158,545",
5-Nov-09,"106,669","138,669","160,003",
5-Nov-09,"108,223","140,689","162,334",
5-Nov-09,"109,976","142,969","164,964",
5-Nov-09,"106,408","138,331","159,613",
5-Nov-09,"109,014","141,718","163,520",
5-Nov-09,"109,328","142,126","163,992",
5-Nov-09,"112,468","146,209","168,702",
6-Nov-09,"111,955","145,542","167,933",
6-Nov-09,"110,219","143,285","165,329",
6-Nov-09,"108,130","140,569","162,194",
6-Nov-09,"108,019","140,424","162,028",
6-Nov-09,"107,363","139,572","161,045",
6-Nov-09,"111,755","145,281","167,632",
6-Nov-09,"110,939","144,221","166,409",
6-Nov-09,"109,314","142,108","163,971",
6-Nov-09,"112,759","146,587","169,139",
6-Nov-09,"113,420","147,446","170,129",
6-Nov-09,"108,605","141,186","162,907",
7-Nov-09,"111,983","145,578","167,975",
7-Nov-09,"109,556","142,422","164,334",
7-Nov-09,"112,929","146,807","169,393",
7-Nov-09,"110,211","143,274","165,316",
7-Nov-09,"109,045","141,759","163,568",
7-Nov-09,"106,511","138,464","159,766",
7-Nov-09,"108,568","141,138","162,852",
7-Nov-09,"113,846","148,000","170,770",
7-Nov-09,"109,635","142,525","164,452",
7-Nov-09,"109,493","142,340","164,239",
7-Nov-09,"106,861","138,919","160,291",
7-Nov-09,"109,916","142,890","164,874",
8-Nov-09,"111,127","144,465","166,691",
8-Nov-09,"112,083","145,708","168,124",
8-Nov-09,"110,592","143,770","165,888",
8-Nov-09,"105,153","136,699","157,730",
8-Nov-09,"107,750","140,075","161,625",
8-Nov-09,"109,608","142,490","164,411",
8-Nov-09,"108,045","140,459","162,068",
8-Nov-09,"108,088","140,514","162,131",
8-Nov-09,"108,406","140,928","162,609",
9-Nov-09,"107,604","139,886","161,407",
9-Nov-09,"105,534","137,194","158,301",
9-Nov-09,"108,773","141,404","163,159",
9-Nov-09,"106,651","138,646","159,977",
9-Nov-09,"111,824","145,371","167,736",
9-Nov-09,"110,683","143,888","166,024",
9-Nov-09,"113,286","147,272","169,929",
9-Nov-09,"113,810","147,953","170,715",
9-Nov-09,"106,712","138,726","160,069",
9-Nov-09,"106,999","139,098","160,498",
10-Nov-09,"107,046","139,159","160,568",
10-Nov-09,"111,805","145,347","167,708",
10-Nov-09,"110,705","143,916","166,057",
10-Nov-09,"113,388","147,404","170,082",
10-Nov-09,"110,510","143,663","165,765",
10-Nov-09,"113,594","147,673","170,392",
10-Nov-09,"110,695","143,903","166,042",
10-Nov-09,"105,667","137,368","158,501",
10-Nov-09,"109,423","142,250","164,135",
10-Nov-09,"108,519","141,074","162,778",
10-Nov-09,"111,404","144,826","167,107",
10-Nov-09,"106,319","138,215","159,479",
11-Nov-09,"112,549","146,313","168,823",
11-Nov-09,"113,305","147,296","169,957",
11-Nov-09,"107,241","139,413","160,861",
11-Nov-09,"107,409","139,632","161,114",
11-Nov-09,"107,074","139,196","160,611",
11-Nov-09,"107,783","140,117","161,674",
11-Nov-09,"110,523","143,680","165,785",
11-Nov-09,"111,128","144,466","166,691",
11-Nov-09,"105,376","136,988","158,063",
12-Nov-09,"107,006","139,108","160,509",
12-Nov-09,"111,966","145,555","167,949",
12-Nov-09,"108,911","141,584","163,366",
12-Nov-09,"108,413","140,937","162,619",
12-Nov-09,"111,775","145,308","167,663",
12-Nov-09,"113,112","147,045","169,668",
12-Nov-09,"106,110","137,943","159,165",
12-Nov-09,"108,829","141,478","163,244",
12-Nov-09,"113,612","147,696","170,418",
12-Nov-09,"110,130","143,170","165,196",
13-Nov-09,"108,743","141,366","163,115",
13-Nov-09,"105,416","137,041","158,124",
13-Nov-09,"105,847","137,601","158,770",
13-Nov-09,"106,806","138,848","160,209",
13-Nov-09,"113,816","147,961","170,724",
13-Nov-09,"108,906","141,578","163,360",
13-Nov-09,"112,282","145,967","168,423",
13-Nov-09,"106,151","137,997","159,227",
13-Nov-09,"107,504","139,755","161,256",
13-Nov-09,"111,926","145,504","167,889",
13-Nov-09,"113,528","147,586","170,292",
14-Nov-09,"113,391","147,409","170,087",
14-Nov-09,"111,670","145,171","167,505",
14-Nov-09,"112,921","146,797","169,381",
14-Nov-09,"109,094","141,822","163,641",
14-Nov-09,"113,043","146,956","169,565",
14-Nov-09,"110,188","143,244","165,281",
14-Nov-09,"108,869","141,530","163,304",
14-Nov-09,"111,661","145,159","167,491",
14-Nov-09,"110,652","143,848","165,979",
14-Nov-09,"110,721","143,937","166,081",
14-Nov-09,"106,503","138,453","159,754",
14-Nov-09,"107,546","139,810","161,319",
15-Nov-09,"110,750","143,975","166,125",
15-Nov-09,"110,389","143,505","165,583",
15-Nov-09,"108,656","141,253","162,984",
15-Nov-09,"107,627","139,916","161,441",
15-Nov-09,"112,176","145,829","168,264",
15-Nov-09,"106,854","138,910","160,280",
15-Nov-09,"105,406","137,028","158,109",
15-Nov-09,"105,833","137,583","158,750",
15-Nov-09,"109,491","142,339","164,237",
15-Nov-09,"112,306","145,998","168,459",
15-Nov-09,"113,037","146,948","169,555",
16-Nov-09,"110,091","143,119","165,137",
16-Nov-09,"105,358","136,965","158,037",
16-Nov-09,"111,139","144,481","166,709",
16-Nov-09,"112,626","146,414","168,939",
16-Nov-09,"109,547","142,411","164,320",
16-Nov-09,"105,372","136,983","158,057",
16-Nov-09,"106,553","138,518","159,829",
16-Nov-09,"113,829","147,978","170,743",
16-Nov-09,"105,197","136,756","157,795",
16-Nov-09,"109,178","141,932","163,768",
17-Nov-09,"107,003","139,103","160,504",
17-Nov-09,"107,031","139,141","160,547",
17-Nov-09,"105,115","136,650","157,673",
17-Nov-09,"109,315","142,109","163,972",
17-Nov-09,"109,606","142,488","164,409",
17-Nov-09,"106,272","138,154","159,409",
17-Nov-09,"109,496","142,345","164,245",
17-Nov-09,"110,348","143,453","165,522",
17-Nov-09,"112,001","145,602","168,002",
17-Nov-09,"106,578","138,551","159,867",
17-Nov-09,"106,595","138,574","159,893",
17-Nov-09,"105,678","137,381","158,517",
17-Nov-09,"110,837","144,088","166,255",
18-Nov-09,"110,157","143,204","165,235",
18-Nov-09,"105,232","136,802","157,848",
18-Nov-09,"105,565","137,234","158,347",
18-Nov-09,"108,614","141,198","162,921",
18-Nov-09,"110,417","143,542","165,626",
18-Nov-09,"108,442","140,975","162,663",
18-Nov-09,"106,219","138,084","159,328",
18-Nov-09,"110,755","143,982","166,133",
18-Nov-09,"111,973","145,564","167,959",
18-Nov-09,"111,441","144,873","167,161",
18-Nov-09,"109,010","141,713","163,514",
18-Nov-09,"108,497","141,046","162,746",
18-Nov-09,"110,235","143,306","165,353",
19-Nov-09,"105,929","137,708","158,894",
19-Nov-09,"109,083","141,808","163,624",
19-Nov-09,"113,585","147,660","170,377",
19-Nov-09,"113,189","147,146","169,784",
19-Nov-09,"106,490","138,437","159,735",
19-Nov-09,"112,198","145,858","168,298",
19-Nov-09,"106,753","138,779","160,130",
19-Nov-09,"112,357","146,064","168,535",
19-Nov-09,"108,136","140,577","162,205",
19-Nov-09,"108,350","140,855","162,525",
19-Nov-09,"111,754","145,280","167,631",
20-Nov-09,"112,687","146,493","169,031",
20-Nov-09,"105,787","137,523","158,681",
20-Nov-09,"111,929","145,508","167,894",
20-Nov-09,"113,609","147,692","170,413",
20-Nov-09,"105,743","137,465","158,614",
20-Nov-09,"110,023","143,030","165,035",
20-Nov-09,"108,049","140,464","162,074",
20-Nov-09,"113,180","147,134","169,770",
20-Nov-09,"105,864","137,623","158,796",
20-Nov-09,"107,200","139,361","160,801",
20-Nov-09,"112,294","145,982","168,440",
20-Nov-09,"113,240","147,212","169,859",
21-Nov-09,"109,251","142,027","163,877",
21-Nov-09,"108,849","141,504","163,274",
21-Nov-09,"108,850","141,505","163,275",
21-Nov-09,"110,247","143,321","165,371",
21-Nov-09,"111,196","144,554","166,793",
21-Nov-09,"108,624","141,212","162,937",
21-Nov-09,"105,604","137,285","158,406",
21-Nov-09,"110,602","143,782","165,903",
21-Nov-09,"108,647","141,241","162,970",
21-Nov-09,"105,192","136,749","157,788",
21-Nov-09,"112,915","146,789","169,372",
22-Nov-09,"107,995","140,393","161,992",
22-Nov-09,"108,944","141,627","163,416",
22-Nov-09,"107,181","139,336","160,772",
22-Nov-09,"109,616","142,500","164,423",
22-Nov-09,"105,165","136,715","157,748",
22-Nov-09,"111,808","145,350","167,712",
22-Nov-09,"113,782","147,917","170,673",
22-Nov-09,"108,626","141,214","162,939",
22-Nov-09,"111,098","144,427","166,646",
22-Nov-09,"108,791","141,428","163,186",
22-Nov-09,"112,548","146,313","168,822",
22-Nov-09,"112,359","146,067","168,539",
23-Nov-09,"113,759","147,887","170,638",
23-Nov-09,"111,786","145,322","167,679",
23-Nov-09,"112,814","146,659","169,222",
23-Nov-09,"112,173","145,825","168,259",
23-Nov-09,"108,545","141,108","162,817",
23-Nov-09,"107,582","139,857","161,373",
23-Nov-09,"109,590","142,467","164,385",
23-Nov-09,"106,293","138,181","159,439",
23-Nov-09,"105,383","136,997","158,074",
23-Nov-09,"109,355","142,162","164,033",
23-Nov-09,"110,969","144,260","166,454",
24-Nov-09,"106,611","138,594","159,916",
24-Nov-09,"106,621","138,607","159,931",
24-Nov-09,"111,271","144,653","166,907",
24-Nov-09,"110,626","143,814","165,939",
24-Nov-09,"109,920","142,896","164,880",
24-Nov-09,"107,191","139,348","160,787",
24-Nov-09,"113,012","146,916","169,518",
24-Nov-09,"106,919","138,995","160,379",
24-Nov-09,"113,790","147,927","170,685",
24-Nov-09,"106,237","138,109","159,356",
25-Nov-09,"107,663","139,962","161,495",
25-Nov-09,"110,825","144,073","166,238",
25-Nov-09,"105,377","136,990","158,066",
25-Nov-09,"113,421","147,448","170,132",
25-Nov-09,"105,755","137,481","158,632",
25-Nov-09,"109,651","142,546","164,476",
25-Nov-09,"106,625","138,612","159,937",
25-Nov-09,"112,290","145,977","168,436",
25-Nov-09,"113,097","147,027","169,646",
25-Nov-09,"106,178","138,031","159,266",
25-Nov-09,"107,797","140,136","161,696",
26-Nov-09,"113,389","147,406","170,084",
26-Nov-09,"107,121","139,258","160,682",
26-Nov-09,"110,914","144,189","166,372",
26-Nov-09,"108,982","141,676","163,473",
26-Nov-09,"112,741","146,564","169,112",
26-Nov-09,"107,914","140,288","161,871",
26-Nov-09,"108,281","140,766","162,422",
26-Nov-09,"105,714","137,428","158,571",
26-Nov-09,"113,807","147,949","170,710",
26-Nov-09,"106,275","138,158","159,413",
26-Nov-09,"107,217","139,382","160,825",
27-Nov-09,"106,111","137,944","159,167",
27-Nov-09,"107,908","140,281","161,863",
27-Nov-09,"111,040","144,352","166,560",
27-Nov-09,"106,773","138,805","160,160",
27-Nov-09,"109,445","142,278","164,167",
27-Nov-09,"111,007","144,309","166,511",
27-Nov-09,"109,721","142,637","164,581",
27-Nov-09,"112,742","146,564","169,112",
27-Nov-09,"105,450","137,085","158,175",
27-Nov-09,"113,423","147,450","170,135",
27-Nov-09,"110,156","143,202","165,233",
27-Nov-09,"109,058","141,776","163,587",
28-Nov-09,"112,240","145,912","168,360",
28-Nov-09,"110,699","143,909","166,049",
28-Nov-09,"106,173","138,025","159,260",
28-Nov-09,"105,321","136,917","157,981",
28-Nov-09,"108,169","140,620","162,254",
28-Nov-09,"113,484","147,529","170,226",
28-Nov-09,"110,680","143,884","166,019",
28-Nov-09,"112,275","145,957","168,412",
28-Nov-09,"105,255","136,831","157,882",
28-Nov-09,"111,123","144,460","166,685",
29-Nov-09,"107,758","140,085","161,637",
29-Nov-09,"111,485","144,931","167,228",
29-Nov-09,"111,307","144,699","166,960",
29-Nov-09,"107,890","140,257","161,835",
29-Nov-09,"111,159","144,507","166,739",
29-Nov-09,"109,489","142,336","164,234",
29-Nov-09,"107,204","139,366","160,806",
29-Nov-09,"110,752","143,977","166,127",
29-Nov-09,"113,795","147,934","170,693",
29-Nov-09,"107,944","140,328","161,917",
30-Nov-09,"109,228","141,997","163,842",
30-Nov-09,"110,348","143,452","165,522",
30-Nov-09,"109,411","142,235","164,117",
30-Nov-09,"110,356","143,462","165,533",
30-Nov-09,"109,082","141,807","163,623",
30-Nov-09,"105,574","137,246","158,361",
30-Nov-09,"111,594","145,072","167,391",
30-Nov-09,"111,843","145,396","167,765",
30-Nov-09,"111,433","144,863","167,150",
30-Nov-09,"112,607","146,389","168,911",
30-Nov-09,"108,375","140,887","162,562",
30-Nov-09,"105,801","137,541","158,701",
30-Nov-09,"105,490","137,136","158,234",
1-Dec-09,"99,099","128,829","148,649",
1-Dec-09,"99,894","129,862","149,841",
1-Dec-09,"102,883","133,748","154,325",
1-Dec-09,"98,699","128,309","148,049",
1-Dec-09,"104,855","136,312","157,283",
1-Dec-09,"96,988","126,084","145,482",
1-Dec-09,"99,635","129,526","149,453",
1-Dec-09,"98,554","128,120","147,831",
1-Dec-09,"95,262","123,841","142,893",
1-Dec-09,"98,451","127,986","147,677",
1-Dec-09,"98,797","128,436","148,196",
2-Dec-09,"95,960","124,748","143,940",
2-Dec-09,"97,331","126,530","145,997",
2-Dec-09,"100,012","130,016","150,018",
2-Dec-09,"98,953","128,639","148,430",
2-Dec-09,"97,608","126,890","146,412",
2-Dec-09,"98,909","128,582","148,364",
2-Dec-09,"96,055","124,872","144,083",
2-Dec-09,"103,722","134,839","155,583",
2-Dec-09,"98,347","127,851","147,521",
2-Dec-09,"98,626","128,214","147,939",
3-Dec-09,"103,108","134,040","154,662",
3-Dec-09,"103,388","134,404","155,082",
3-Dec-09,"95,783","124,518","143,675",
3-Dec-09,"102,201","132,861","153,302",
3-Dec-09,"100,145","130,189","150,218",
3-Dec-09,"99,855","129,812","149,783",
3-Dec-09,"98,911","128,584","148,367",
3-Dec-09,"98,953","128,639","148,430",
3-Dec-09,"95,181","123,735","142,772",
3-Dec-09,"104,067","135,287","156,101",
4-Dec-09,"104,390","135,707","156,585",
4-Dec-09,"101,423","131,850","152,135",
4-Dec-09,"101,954","132,540","152,931",
4-Dec-09,"98,555","128,122","147,833",
4-Dec-09,"102,435","133,166","153,653",
4-Dec-09,"101,776","132,309","152,664",
4-Dec-09,"98,375","127,888","147,563",
4-Dec-09,"98,240","127,712","147,360",
4-Dec-09,"102,327","133,025","153,491",
4-Dec-09,"98,591","128,168","147,887",
4-Dec-09,"97,488","126,734","146,232",
4-Dec-09,"97,492","126,740","146,238",
4-Dec-09,"95,191","123,748","142,787",
5-Dec-09,"97,487","126,733","146,231",
5-Dec-09,"96,374","125,286","144,561",
5-Dec-09,"104,982","136,477","157,473",
5-Dec-09,"99,638","129,529","149,457",
5-Dec-09,"99,054","128,770","148,581",
5-Dec-09,"98,847","128,501","148,271",
5-Dec-09,"102,757","133,584","154,136",
5-Dec-09,"102,249","132,924","153,374",
5-Dec-09,"100,346","130,450","150,519",
6-Dec-09,"98,229","127,698","147,344",
6-Dec-09,"99,251","129,026","148,877",
6-Dec-09,"101,193","131,551","151,790",
6-Dec-09,"95,112","123,646","142,668",
6-Dec-09,"104,273","135,555","156,410",
6-Dec-09,"99,215","128,980","148,823",
6-Dec-09,"101,878","132,441","152,817",
6-Dec-09,"95,219","123,785","142,829",
6-Dec-09,"98,050","127,465","147,075",
6-Dec-09,"99,289","129,076","148,934",
7-Dec-09,"98,163","127,612","147,245",
7-Dec-09,"96,951","126,036","145,427",
7-Dec-09,"102,252","132,928","153,378",
7-Dec-09,"103,943","135,126","155,915",
7-Dec-09,"95,932","124,712","143,898",
7-Dec-09,"97,428","126,656","146,142",
7-Dec-09,"103,220","134,186","154,830",
7-Dec-09,"101,819","132,365","152,729",
7-Dec-09,"98,286","127,772","147,429",
7-Dec-09,"101,996","132,595","152,994",
7-Dec-09,"103,588","134,664","155,382",
7-Dec-09,"101,830","132,379","152,745",
8-Dec-09,"104,431","135,760","156,647",
8-Dec-09,"95,336","123,937","143,004",
8-Dec-09,"98,879","128,543","148,319",
8-Dec-09,"96,726","125,744","145,089",
8-Dec-09,"102,786","133,622","154,179",
8-Dec-09,"97,333","126,533","146,000",
8-Dec-09,"99,481","129,325","149,222",
8-Dec-09,"104,699","136,109","157,049",
8-Dec-09,"95,551","124,216","143,327",
8-Dec-09,"96,710","125,723","145,065",
8-Dec-09,"95,128","123,666","142,692",
8-Dec-09,"103,293","134,281","154,940",
9-Dec-09,"104,797","136,236","157,196",
9-Dec-09,"104,446","135,780","156,669",
9-Dec-09,"99,983","129,978","149,975",
9-Dec-09,"96,259","125,137","144,389",
9-Dec-09,"98,613","128,197","147,920",
9-Dec-09,"97,737","127,058","146,606",
9-Dec-09,"104,392","135,710","156,588",
9-Dec-09,"100,384","130,499","150,576",
9-Dec-09,"100,947","131,231","151,421",
9-Dec-09,"100,616","130,801","150,924",
9-Dec-09,"98,141","127,583","147,212",
10-Dec-09,"98,933","128,613","148,400",
10-Dec-09,"96,662","125,661","144,993",
10-Dec-09,"98,845","128,499","148,268",
10-Dec-09,"104,912","136,386","157,368",
10-Dec-09,"97,181","126,335","145,772",
10-Dec-09,"103,299","134,289","154,949",
10-Dec-09,"101,353","131,759","152,030",
10-Dec-09,"100,957","131,244","151,436",
10-Dec-09,"99,263","129,042","148,895",
10-Dec-09,"97,656","126,953","146,484",
11-Dec-09,"99,501","129,351","149,252",
11-Dec-09,"95,333","123,933","143,000",
11-Dec-09,"98,302","127,793","147,453",
11-Dec-09,"103,356","134,363","155,034",
11-Dec-09,"100,122","130,159","150,183",
11-Dec-09,"102,276","132,959","153,414",
11-Dec-09,"95,965","124,755","143,948",
11-Dec-09,"101,310","131,703","151,965",
11-Dec-09,"97,758","127,085","146,637",
11-Dec-09,"98,479","128,023","147,719",
11-Dec-09,"96,277","125,160","144,416",
12-Dec-09,"99,869","129,830","149,804",
12-Dec-09,"98,896","128,565","148,344",
12-Dec-09,"98,367","127,877","147,551",
12-Dec-09,"98,395","127,914","147,593",
12-Dec-09,"97,931","127,310","146,897",
12-Dec-09,"96,515","125,470","144,773",
12-Dec-09,"104,619","136,005","156,929",
12-Dec-09,"103,959","135,147","155,939",
12-Dec-09,"100,496","130,645","150,744",
12-Dec-09,"104,901","136,371","157,352",
